supply_air_temp,supply_air_mass_flowrate,north_wall_temperature,west_wall_temperature,south_wall_temperature,south_window_temperature,east_wall_temperature,east_window_temperature,floor_temperature,ceiling_temperature,number_occupants,occupant_x_coordinate,occupant_y_coordinate,ambient_temperature_occupant_experiences
18,0.18,25,26,25,24,25,24,25,26,3,3.6,2.57,24.05195622
25,0.08,21,21,20,16,20,16,20,21,3,3.6,2.57,21.2372582
14,0.23,26,27,27,24,28,26,27,27,3,3.6,2.57,23.86759178
13,0.16,26,27,27,27,28,33,27,27,3,3.6,2.57,24.23095836
13,0.12,25,26,25,27,26,28,26,25,3,3.6,2.57,23.47696203
13,0.14,26,27,27,26,28,28,27,27,3,3.6,2.57,23.77922196
17,0.28,26,27,27,28,27,25,27,27,3,3.6,2.57,24.35679204
14,0.23,26,26,27,29,27,30,26,27,3,3.6,2.57,23.49756476
18,0.31,26,26,26,26,26,26,26,26,3,3.6,2.57,24.11224922
13,0.13,26,26,28,27,27,26,26,26,3,3.6,2.57,24.01488662
16,0.22,26,27,28,31,27,23,26,26,3,3.6,2.57,24.10016044
14,0.08,25,26,26,25,25,27,25,26,3,3.6,2.57,24.13954209
18,0.28,26,27,27,28,28,25,26,26,3,3.6,2.57,24.34600464
13,0.04,25,25,25,23,26,22,25,25,3,3.6,2.57,23.93990413
21,0.23,25,25,25,25,25,25,25,26,3,3.6,2.57,24.65458229
16,0.01,22,22,22,18,22,18,22,22,3,3.6,2.57,22.10515768
18,0.07,21,21,21,16,20,16,21,21,3,3.6,2.57,20.80421797
13,0.18,27,27,29,30,28,29,26,27,3,3.6,2.57,24.07211316
19,0.01,22,24,23,15,23,15,22,22,3,3.6,2.57,22.00553853
20,0.28,25,26,25,25,25,25,25,26,3,3.6,2.57,24.28007218
19,0.03,24,24,23,19,22,26,24,24,3,3.6,2.57,23.69436643
15,0.11,26,26,25,24,26,31,27,26,3,3.6,2.57,24.46785961
13,0.13,26,26,28,26,27,27,26,26,3,3.6,2.57,23.66486191
13,0.14,26,26,27,31,28,31,26,27,3,3.6,2.57,24.29534189
18,0.19,26,26,25,23,25,30,26,26,3,3.6,2.57,24.43280212
20,0.04,24,24,23,21,23,21,24,24,3,3.6,2.57,23.88072978
13,0.18,26,26,27,29,28,30,26,27,3,3.6,2.57,23.52853423
21,0.08,25,25,25,23,25,25,25,25,3,3.6,2.57,24.69305835
13,0.14,26,26,28,30,27,28,26,26,3,3.6,2.57,24.1132986
23,0.09,20,20,19,14,19,13,20,20,3,3.6,2.57,20.3286428
20,0.03,24,24,23,20,23,21,24,24,3,3.6,2.57,23.86448241
18,0.31,26,27,27,24,28,24,27,27,3,3.6,2.57,24.61741795
16,0.27,26,27,28,34,27,24,27,26,3,3.6,2.57,24.21044433
13,0.11,26,26,27,24,28,24,27,26,3,3.6,2.57,24.08842306
18,0.03,22,22,21,17,21,20,22,22,3,3.6,2.57,21.89719213
25,0.04,22,23,20,18,20,17,22,21,3,3.6,2.57,21.9888548
16,0.14,25,25,25,23,25,29,26,26,3,3.6,2.57,23.40983983
13,0.07,22,22,22,18,22,16,21,21,3,3.6,2.57,20.47645384
19,0.14,25,25,25,23,25,23,25,25,3,3.6,2.57,24.08378872
15,0.07,22,22,22,17,22,17,21,22,3,3.6,2.57,20.87982218
14,0.07,25,25,25,21,25,21,25,25,3,3.6,2.57,23.35298292
12,0.05,24,25,26,27,25,22,24,24,3,3.6,2.57,23.25373646
18,0.01,22,22,21,18,21,18,21,21,3,3.6,2.57,21.5219943
13,0.09,26,26,27,26,27,26,25,26,3,3.6,2.57,23.97771553
16,0.21,26,26,25,24,26,31,27,26,3,3.6,2.57,23.74928108
17,0.06,21,21,21,16,21,16,21,21,3,3.6,2.57,20.77767327
16,0.31,26,27,27,34,27,24,27,26,3,3.6,2.57,23.65727308
14,0.1,25,25,25,23,25,22,24,25,3,3.6,2.57,22.96305403
14,0.13,26,26,27,26,27,23,27,26,3,3.6,2.57,24.2155256
13,0.09,22,22,22,16,22,16,22,22,3,3.6,2.57,20.54132894
13,0.17,26,27,28,34,28,29,27,27,3,3.6,2.57,24.50461868
13,0.08,24,24,25,20,24,20,24,24,3,3.6,2.57,22.45040926
13,0.07,25,26,27,25,26,24,25,25,3,3.6,2.57,23.899526
19,0.13,25,26,27,23,26,23,25,25,3,3.6,2.57,24.2681055
12,0.11,21,21,21,18,21,18,21,21,3,3.6,2.57,19.61694832
18,0.31,26,26,27,26,28,32,27,27,3,3.6,2.57,24.27712853
13,0.19,26,26,26,27,27,32,27,27,3,3.6,2.57,23.2859267
17,0.21,26,27,27,25,27,24,26,26,3,3.6,2.57,24.23346273
14,0.11,22,22,21,16,21,14,21,21,3,3.6,2.57,19.9314012
18,0.18,26,26,26,24,26,24,25,26,3,3.6,2.57,24.25165948
17,0.21,26,26,27,23,27,26,26,26,3,3.6,2.57,24.10441176
13,0.21,26,27,27,28,27,28,27,27,3,3.6,2.57,23.77164543
13,0.12,26,26,26,29,27,31,26,26,3,3.6,2.57,23.97983967
15,0.08,25,25,25,21,24,21,25,25,3,3.6,2.57,23.44722299
19,0.29,26,27,28,31,27,25,26,26,3,3.6,2.57,24.46292022
18,0.03,24,24,23,19,23,19,23,23,3,3.6,2.57,23.07112829
14,0.16,26,27,27,28,28,26,26,26,3,3.6,2.57,23.48555496
13,0.18,26,27,27,29,27,29,26,27,3,3.6,2.57,23.91636343
11,0.11,25,26,27,29,27,21,27,25,3,3.6,2.57,23.43138399
19,0.25,25,25,26,31,26,25,25,25,3,3.6,2.57,23.89844325
20,0.28,26,26,27,30,26,25,26,25,3,3.6,2.57,24.58059535
13,0.15,26,26,28,28,27,28,26,27,3,3.6,2.57,23.90004522
19,0.31,26,27,28,27,28,24,26,26,3,3.6,2.57,24.08738902
16,0.12,25,26,26,22,27,23,25,25,3,3.6,2.57,23.58720146
14,0.05,25,25,25,21,25,21,24,25,3,3.6,2.57,23.40704575
17,0.29,26,27,27,29,27,23,27,26,3,3.6,2.57,24.20769873
13,0.16,26,26,28,28,27,28,26,26,3,3.6,2.57,23.48315263
13,0.25,27,27,29,34,29,31,27,27,3,3.6,2.57,23.52158293
15,0.24,27,27,28,28,27,24,27,27,3,3.6,2.57,24.1391221
13,0.09,25,25,25,25,25,26,25,25,3,3.6,2.57,23.41686339
16,0.09,21,21,21,17,21,17,21,21,3,3.6,2.57,20.4374807
11,0.1,22,23,22,18,23,16,22,22,3,3.6,2.57,20.24038939
13,0.11,26,26,26,27,27,31,26,26,3,3.6,2.57,23.84691243
13,0.2,26,27,28,33,28,29,27,27,3,3.6,2.57,23.76725375
16,0.26,26,26,26,28,28,31,26,26,3,3.6,2.57,23.58081745
26,0.07,21,22,21,13,21,13,21,21,3,3.6,2.57,21.3317575
12,0.11,22,22,22,18,22,15,22,21,3,3.6,2.57,20.02374705
17,0.31,26,27,28,32,27,25,27,26,3,3.6,2.57,23.89363479
13,0.23,27,27,28,31,28,30,26,27,3,3.6,2.57,23.33405867
18,0.26,26,26,26,26,26,26,25,26,3,3.6,2.57,23.71432951
18,0.31,26,26,27,29,27,26,26,26,3,3.6,2.57,23.78706796
26,0.08,21,21,21,15,21,14,20,20,3,3.6,2.57,21.10135143
17,0.21,25,26,27,33,27,24,26,25,3,3.6,2.57,24.06999266
18,0.26,26,26,27,27,27,26,26,26,3,3.6,2.57,24.00846718
15,0.19,26,26,26,26,27,32,27,27,3,3.6,2.57,24.04559677
13,0.2,27,27,28,29,28,28,27,27,3,3.6,2.57,24.10145686
14,0.07,22,22,21,17,21,17,21,21,3,3.6,2.57,20.58368876
13,0.05,25,25,24,21,25,28,25,25,3,3.6,2.57,23.57974028
16,0.13,25,26,25,31,25,24,26,25,3,3.6,2.57,24.21102516
14,0.05,25,25,25,22,25,22,24,25,3,3.6,2.57,23.57440653
13,0.15,26,27,27,26,28,29,27,27,3,3.6,2.57,24.26827867
17,0.17,25,25,25,23,25,34,26,26,3,3.6,2.57,23.55728302
17,0.04,22,22,21,17,21,17,21,21,3,3.6,2.57,21.24580813
13,0.16,26,27,27,30,29,33,27,27,3,3.6,2.57,24.25517897
20,0.03,24,24,25,20,24,20,24,24,3,3.6,2.57,23.97749973
14,0.03,24,25,24,29,24,23,24,24,3,3.6,2.57,24.01235741
13,0.17,26,26,27,28,27,28,26,27,3,3.6,2.57,23.77903859
13,0.17,26,26,27,30,27,29,26,27,3,3.6,2.57,23.75909394
13,0.1,25,25,24,22,24,24,25,25,3,3.6,2.57,22.95461513
13,0.06,25,26,27,21,26,21,24,25,3,3.6,2.57,23.40245678
18,0.31,26,26,27,25,27,26,26,27,3,3.6,2.57,23.9575272
13,0.13,26,26,27,27,27,27,26,27,3,3.6,2.57,23.89391551
15,0.04,24,24,23,26,23,23,24,24,3,3.6,2.57,23.44827705
16,0.25,26,27,27,28,27,24,27,27,3,3.6,2.57,24.0507215
25,0.08,21,21,20,17,20,14,20,20,3,3.6,2.57,21.03779457
15,0.2,26,26,26,28,27,29,26,26,3,3.6,2.57,23.6592164
20,0.28,25,26,28,26,28,24,25,25,3,3.6,2.57,23.99563652
17,0.03,22,23,22,26,22,21,23,22,3,3.6,2.57,22.78982035
13,0.01,22,24,21,22,21,16,22,21,3,3.6,2.57,21.97083244
21,0.1,20,20,19,13,19,13,20,20,3,3.6,2.57,20.05459732
16,0.27,26,26,26,26,27,35,27,27,3,3.6,2.57,23.60196941
14,0.25,27,27,28,33,28,26,28,27,3,3.6,2.57,23.55163385
20,0.3,26,26,27,22,27,25,27,26,3,3.6,2.57,24.68721599
18,0.01,23,23,22,19,22,19,22,22,3,3.6,2.57,22.45750937
17,0.22,26,26,26,24,26,24,25,26,3,3.6,2.57,23.80511771
14,0.08,25,25,25,25,25,27,25,26,3,3.6,2.57,23.9081487
12,0.02,24,24,24,21,24,21,24,24,3,3.6,2.57,23.54389252
16,0.19,26,26,26,26,26,26,25,26,3,3.6,2.57,23.62710528
13,0.1,26,26,26,28,26,29,26,26,3,3.6,2.57,23.92390371
22,0.08,20,20,19,15,19,15,20,20,3,3.6,2.57,20.3348564
13,0.17,26,26,26,27,27,34,27,27,3,3.6,2.57,23.16826893
13,0.1,21,21,20,15,20,15,20,20,3,3.6,2.57,19.08510581
15,0.08,25,25,24,22,25,33,26,25,3,3.6,2.57,23.97003559
23,0.07,20,20,19,15,19,16,20,20,3,3.6,2.57,20.42364289
13,0.17,26,27,28,29,27,29,26,27,3,3.6,2.57,24.06003266
13,0.07,25,25,25,25,25,25,25,26,3,3.6,2.57,23.62117291
21,0.29,25,25,25,25,25,26,25,26,3,3.6,2.57,24.46078143
13,0.19,26,27,27,30,28,33,27,27,3,3.6,2.57,23.881508
14,0.18,26,26,27,27,27,26,26,26,3,3.6,2.57,23.12059005
14,0.04,25,25,24,23,24,24,25,25,3,3.6,2.57,23.95796835
16,0.29,27,27,27,26,28,33,28,27,3,3.6,2.57,23.69350958
19,0.22,26,26,26,22,27,23,26,26,3,3.6,2.57,24.27350928
18,0.31,26,26,26,26,26,26,26,26,3,3.6,2.57,24.11224922
26,0.08,21,22,21,15,22,13,21,20,3,3.6,2.57,21.43109745
20,0.24,26,26,26,22,27,24,26,26,3,3.6,2.57,24.73720017
19,0.21,25,25,26,22,25,22,25,25,3,3.6,2.57,23.81082062
18,0.01,22,23,23,17,23,17,22,22,3,3.6,2.57,22.21067375
13,0.23,26,27,27,28,29,32,27,27,3,3.6,2.57,23.09041982
11,0.09,24,25,25,20,25,21,24,24,3,3.6,2.57,22.04217209
16,0.01,22,22,21,19,21,19,22,22,3,3.6,2.57,22.10700709
14,0.19,26,26,28,32,27,26,26,26,3,3.6,2.57,23.75711394
18,0.25,26,26,26,26,26,26,25,26,3,3.6,2.57,24.03891272
20,0.25,25,26,25,24,26,35,26,26,3,3.6,2.57,24.58042422
14,0.17,26,26,27,22,27,24,26,26,3,3.6,2.57,23.55043756
25,0.08,21,21,20,17,20,17,20,20,3,3.6,2.57,21.15383763
16,0.09,25,25,25,23,25,23,24,25,3,3.6,2.57,23.43479292
17,0.05,25,25,25,22,24,22,25,25,3,3.6,2.57,24.27094673
13,0.15,26,27,27,27,28,28,27,27,3,3.6,2.57,24.08454366
13,0.08,25,25,23,24,24,30,25,25,3,3.6,2.57,23.40165072
18,0.11,25,26,25,23,25,29,25,25,3,3.6,2.57,24.16432754
13,0.19,26,26,27,29,27,27,26,26,3,3.6,2.57,23.47989436
17,0.04,21,21,21,19,21,19,21,21,3,3.6,2.57,21.17708881
19,0.14,25,25,26,22,25,22,24,25,3,3.6,2.57,23.86755146
13,0.08,25,25,26,23,26,23,25,25,3,3.6,2.57,23.29169747
18,0.23,25,26,25,23,25,29,25,25,3,3.6,2.57,23.75399648
13,0.15,26,27,27,28,27,30,27,27,3,3.6,2.57,24.32131796
13,0.05,25,26,27,20,27,22,25,25,3,3.6,2.57,23.73011506
15,0.2,26,27,27,26,28,25,27,27,3,3.6,2.57,23.94951343
20,0.31,26,26,27,23,27,25,26,26,3,3.6,2.57,24.49797907
15,0.1,21,21,20,16,20,15,20,20,3,3.6,2.57,19.55282558
14,0.1,25,26,25,32,26,26,26,25,3,3.6,2.57,24.26219269
20,0.05,25,25,24,23,24,23,24,25,3,3.6,2.57,24.37765909
15,0.12,25,26,26,23,26,22,25,25,3,3.6,2.57,23.30646985
13,0.21,26,27,27,29,28,35,27,27,3,3.6,2.57,23.60096269
13,0.21,27,27,28,31,28,32,27,27,3,3.6,2.57,23.66733523
21,0.23,26,26,26,24,26,31,26,26,3,3.6,2.57,24.89522133
14,0.09,22,22,22,17,22,17,21,21,3,3.6,2.57,20.34984942
14,0.04,22,23,23,19,23,16,22,22,3,3.6,2.57,21.54500313
12,0.05,25,25,26,22,26,22,24,25,3,3.6,2.57,23.15016909
14,0.13,25,26,25,24,25,24,25,26,3,3.6,2.57,23.38465947
13,0.25,27,27,29,33,28,30,27,27,3,3.6,2.57,23.54868668
13,0.22,27,27,28,30,28,25,28,27,3,3.6,2.57,23.7511989
13,0.1,26,26,26,29,27,25,26,26,3,3.6,2.57,23.90324172
14,0.2,26,26,28,29,27,28,26,26,3,3.6,2.57,23.72036007
18,0.11,20,20,19,16,19,16,19,19,3,3.6,2.57,19.50546196
18,0.06,21,21,20,15,20,14,20,21,3,3.6,2.57,20.34466652
16,0.03,23,24,22,21,22,28,24,23,3,3.6,2.57,23.27811544
16,0.01,23,24,22,17,22,23,23,23,3,3.6,2.57,22.95158749
14,0.14,26,25,26,23,26,30,26,26,3,3.6,2.57,22.73458222
16,0.19,26,26,26,27,26,24,26,26,3,3.6,2.57,23.94050426
13,0.09,25,25,26,26,26,26,25,25,3,3.6,2.57,23.56184454
18,0.31,26,26,27,29,27,27,26,26,3,3.6,2.57,23.57804707
13,0.14,26,27,27,31,28,28,26,26,3,3.6,2.57,24.10190719
13,0.2,26,27,27,33,27,23,28,26,3,3.6,2.57,23.87035806
12,0.02,23,25,24,27,23,17,25,23,3,3.6,2.57,23.76167974
13,0.09,25,25,25,25,25,25,25,25,3,3.6,2.57,23.3635336
20,0.27,25,25,25,23,25,23,25,25,3,3.6,2.57,23.93730427
13,0.25,27,27,28,31,28,32,27,27,3,3.6,2.57,23.19537464
16,0.06,25,25,24,23,24,23,25,25,3,3.6,2.57,23.97441978
16,0.26,26,28,26,29,27,28,27,26,3,3.6,2.57,24.14725137
25,0.08,21,21,20,14,20,14,20,20,3,3.6,2.57,20.80412984
18,0.31,26,27,28,35,28,25,27,26,3,3.6,2.57,24.25911162
13,0.24,27,28,28,31,28,27,28,27,3,3.6,2.57,23.77357272
13,0.15,26,26,27,26,27,26,26,27,3,3.6,2.57,23.47081673
15,0.25,26,26,27,27,28,31,26,27,3,3.6,2.57,23.46596602
13,0.18,26,26,26,27,28,36,27,27,3,3.6,2.57,23.17601615
11,0.04,24,24,25,27,24,20,24,23,3,3.6,2.57,23.00304543
13,0.09,26,26,27,26,27,26,26,26,3,3.6,2.57,24.30193739
17,0.09,25,25,25,22,25,22,25,25,3,3.6,2.57,23.77959604
13,0.11,26,26,26,27,27,27,26,26,3,3.6,2.57,23.96037044
13,0.15,26,26,26,28,27,35,27,27,3,3.6,2.57,23.44061432
19,0.02,23,24,22,19,22,24,23,23,3,3.6,2.57,23.16334587
16,0.06,24,24,25,22,24,21,24,24,3,3.6,2.57,23.41462631
13,0.1,25,26,25,27,26,30,26,26,3,3.6,2.57,24.07579893
15,0.11,21,21,20,16,20,15,21,21,3,3.6,2.57,19.94013822
14,0.18,26,26,26,25,26,33,26,26,3,3.6,2.57,22.87961769
19,0.13,25,25,25,24,25,25,25,26,3,3.6,2.57,24.47257866
18,0.03,23,23,23,22,23,20,23,23,3,3.6,2.57,23.06615085
11,0.1,24,24,25,23,24,21,23,23,3,3.6,2.57,21.66025945
14,0.11,25,27,26,28,26,24,26,25,3,3.6,2.57,23.91404473
25,0.07,22,23,22,14,22,14,21,21,3,3.6,2.57,21.66031251
25,0.07,21,21,20,15,20,15,20,21,3,3.6,2.57,21.04492439
18,0.14,25,26,26,22,26,22,25,25,3,3.6,2.57,23.85516658
18,0.03,23,23,22,20,22,22,23,23,3,3.6,2.57,22.9207958
15,0.2,26,26,26,26,26,35,27,26,3,3.6,2.57,23.60097188
18,0.29,26,26,27,35,27,24,27,26,3,3.6,2.57,24.39530405
16,0.16,26,26,27,23,26,24,26,26,3,3.6,2.57,24.12293879
13,0.04,22,23,23,20,23,17,22,22,3,3.6,2.57,21.49013149
17,0.24,26,27,27,25,29,24,26,26,3,3.6,2.57,24.09061291
13,0.19,26,26,27,29,28,27,26,27,3,3.6,2.57,23.46737081
15,0.21,26,27,28,34,27,24,28,26,3,3.6,2.57,24.38766985
15,0.03,23,24,24,27,24,15,25,23,3,3.6,2.57,23.63699958
16,0.21,26,27,28,34,27,24,28,26,3,3.6,2.57,24.63930519
13,0.09,26,26,27,26,27,26,26,26,3,3.6,2.57,24.30193739
17,0.22,26,26,26,26,26,32,26,26,3,3.6,2.57,24.22230547
15,0.07,21,21,21,20,21,20,21,21,3,3.6,2.57,20.68391315
14,0.01,22,23,21,20,21,19,23,22,3,3.6,2.57,22.42654947
11,0.11,26,26,27,28,27,22,27,25,3,3.6,2.57,23.46102943
16,0.2,26,26,28,34,27,23,26,25,3,3.6,2.57,23.87911027
20,0.31,26,26,28,30,27,25,26,26,3,3.6,2.57,24.63077803
13,0.2,26,26,26,27,27,34,27,27,3,3.6,2.57,23.23153781
11,0.09,22,22,22,17,22,17,22,22,3,3.6,2.57,20.3014297
20,0.29,26,26,27,30,27,25,26,26,3,3.6,2.57,24.61812685
19,0.3,26,26,28,35,27,24,27,26,3,3.6,2.57,24.67064724
16,0.14,25,25,25,24,25,24,25,25,3,3.6,2.57,23.50753657
13,0.05,25,26,25,27,25,20,26,25,3,3.6,2.57,24.13921116
19,0.03,24,24,24,21,24,21,23,23,3,3.6,2.57,23.43175889
11,0.1,25,26,24,20,24,28,25,25,3,3.6,2.57,22.65501835
13,0.14,26,27,27,27,27,26,26,26,3,3.6,2.57,23.80028131
13,0.16,27,27,27,27,28,34,28,27,3,3.6,2.57,23.53080868
13,0.17,26,27,28,27,27,27,26,27,3,3.6,2.57,23.91636727
19,0.18,25,26,26,25,26,24,25,26,3,3.6,2.57,24.39538325
13,0.1,25,26,26,25,26,25,25,26,3,3.6,2.57,23.56498313
21,0.19,25,25,25,24,25,24,25,25,3,3.6,2.57,24.44735395
19,0.29,26,26,26,26,27,26,26,26,3,3.6,2.57,24.15191273
18,0.22,26,26,26,24,26,33,26,26,3,3.6,2.57,23.89355088
18,0.01,24,24,22,20,22,22,23,23,3,3.6,2.57,23.34732017
14,0.18,26,26,26,26,26,34,26,26,3,3.6,2.57,23.27364387
16,0.31,26,28,27,32,28,23,28,27,3,3.6,2.57,24.01521773
13,0.21,26,27,28,30,28,30,26,27,3,3.6,2.57,23.59251151
15,0.15,25,27,25,31,25,29,26,25,3,3.6,2.57,23.91206834
18,0.25,25,25,25,25,25,26,25,25,3,3.6,2.57,23.59788609
15,0.04,25,25,25,22,25,22,24,25,3,3.6,2.57,23.74815142
13,0.19,26,27,27,26,27,27,27,27,3,3.6,2.57,23.97466291
14,0.08,25,25,25,23,25,25,25,25,3,3.6,2.57,23.61200438
16,0.11,25,25,24,24,24,24,24,25,3,3.6,2.57,23.29690627
16,0.21,26,26,27,31,27,24,26,26,3,3.6,2.57,24.0966987
18,0.03,23,23,23,20,23,20,23,23,3,3.6,2.57,22.97540483
17,0.05,24,25,24,23,24,23,24,24,3,3.6,2.57,23.63184046
14,0.17,26,26,27,33,27,22,27,26,3,3.6,2.57,24.1707509
13,0.17,26,27,27,31,28,28,26,27,3,3.6,2.57,23.91436035
18,0.29,26,26,27,31,27,25,26,26,3,3.6,2.57,24.2308118
14,0.1,25,25,26,24,26,24,25,26,3,3.6,2.57,23.55148057
18,0.31,26,26,26,27,26,25,26,26,3,3.6,2.57,24.14429981
19,0.31,26,26,26,26,26,25,25,26,3,3.6,2.57,23.99520326
12,0.06,22,22,20,17,20,17,22,22,3,3.6,2.57,20.61366928
12,0.1,22,22,21,17,21,17,22,22,3,3.6,2.57,20.31225943
11,0.11,23,23,23,19,23,19,22,23,3,3.6,2.57,20.66408925
13,0.23,27,27,28,32,28,30,27,27,3,3.6,2.57,23.98477232
16,0.08,25,25,26,24,26,23,25,25,3,3.6,2.57,24.00870859
21,0.06,25,25,24,23,24,23,25,25,3,3.6,2.57,24.67303221
18,0.31,26,27,26,25,27,32,27,27,3,3.6,2.57,24.31575096
19,0.18,25,25,25,23,25,23,24,25,3,3.6,2.57,23.7789758
17,0.03,23,23,22,21,22,20,23,23,3,3.6,2.57,22.84298905
18,0.16,25,26,26,24,26,24,25,26,3,3.6,2.57,24.17396063
14,0.07,25,26,25,25,25,27,25,26,3,3.6,2.57,24.20597028
20,0.02,22,22,21,21,21,21,21,21,3,3.6,2.57,21.8544261
17,0.31,26,26,27,32,27,25,26,26,3,3.6,2.57,23.68637612
15,0.19,26,26,27,31,27,28,26,26,3,3.6,2.57,23.77062777
13,0.17,27,27,27,29,28,36,27,27,3,3.6,2.57,23.39684918
18,0.29,26,26,27,31,27,25,26,26,3,3.6,2.57,24.0304737
18,0.3,26,27,28,27,28,24,26,26,3,3.6,2.57,24.30807465
19,0.29,26,27,27,27,27,25,26,26,3,3.6,2.57,24.4997923
14,0.15,26,26,26,27,27,27,26,26,3,3.6,2.57,23.96507735
13,0.23,27,27,28,36,29,28,28,27,3,3.6,2.57,24.3557404
19,0.2,25,26,25,26,26,28,25,26,3,3.6,2.57,24.39991386
17,0.01,24,24,23,20,23,19,24,23,3,3.6,2.57,23.64165678
13,0.18,26,26,27,27,27,28,26,27,3,3.6,2.57,23.49234674
12,0.07,23,23,22,20,22,24,23,23,3,3.6,2.57,21.61790091
21,0.02,22,22,22,21,22,21,22,22,3,3.6,2.57,22.52442902
12,0.07,24,24,23,20,23,19,23,24,3,3.6,2.57,22.01288835
19,0.2,25,26,25,24,25,28,26,25,3,3.6,2.57,24.23957386
18,0.24,25,25,26,27,26,24,25,25,3,3.6,2.57,23.72643362
13,0.12,25,26,27,25,27,23,26,25,3,3.6,2.57,23.51899815
19,0.01,23,23,22,20,22,21,23,23,3,3.6,2.57,23.12569928
14,0.05,24,26,24,26,24,25,25,24,3,3.6,2.57,23.90218541
12,0.07,24,24,24,20,24,20,23,23,3,3.6,2.57,21.99211883
20,0.25,26,26,25,25,26,31,26,26,3,3.6,2.57,24.745566
17,0.31,27,27,27,29,28,26,27,27,3,3.6,2.57,24.49678891
13,0.2,26,27,28,31,28,29,27,27,3,3.6,2.57,23.88088357
20,0.03,25,25,23,23,23,28,24,24,3,3.6,2.57,24.36277289
13,0.05,25,26,27,27,26,21,25,24,3,3.6,2.57,24.02732376
13,0.23,26,27,28,32,28,28,26,27,3,3.6,2.57,23.39131768
17,0.01,22,22,21,18,21,19,22,22,3,3.6,2.57,22.04038895
12,0.09,21,21,21,17,20,16,21,21,3,3.6,2.57,19.67802997
11,0.1,21,21,21,17,21,17,20,20,3,3.6,2.57,19.05438643
16,0.21,26,26,27,25,26,25,25,26,3,3.6,2.57,23.63883703
13,0.22,27,27,28,31,28,31,27,27,3,3.6,2.57,24.05526668
16,0.07,25,25,25,23,25,23,25,25,3,3.6,2.57,23.9670022
23,0.07,21,21,20,15,20,15,20,20,3,3.6,2.57,20.68439681
20,0.29,25,25,26,27,26,27,25,25,3,3.6,2.57,23.94921612
20,0.29,25,25,26,26,26,25,25,25,3,3.6,2.57,23.88680094
18,0.2,25,25,26,23,25,23,25,25,3,3.6,2.57,23.68098443
13,0.1,25,26,27,29,27,22,25,25,3,3.6,2.57,23.63352483
15,0.19,26,27,27,27,27,27,26,26,3,3.6,2.57,23.93172724
13,0.18,26,27,28,32,27,23,27,26,3,3.6,2.57,23.89806718
17,0.03,22,22,21,17,21,18,21,21,3,3.6,2.57,21.30466366
13,0.1,26,26,26,26,26,31,26,26,3,3.6,2.57,24.19504186
13,0.13,26,26,27,27,27,32,27,27,3,3.6,2.57,23.9130479
13,0.17,26,27,27,26,27,27,26,27,3,3.6,2.57,23.82888352
12,0.06,23,24,24,19,24,18,23,23,3,3.6,2.57,21.98925115
13,0.01,22,24,21,22,21,16,22,21,3,3.6,2.57,21.97092568
15,0.19,26,26,26,26,27,27,26,27,3,3.6,2.57,23.99260297
17,0.14,26,26,25,23,25,31,26,26,3,3.6,2.57,24.24133939
13,0.07,25,26,26,22,26,22,25,25,3,3.6,2.57,23.60133626
12,0.11,25,25,26,22,25,22,25,25,3,3.6,2.57,22.72427534
18,0.01,21,21,20,18,20,19,21,21,3,3.6,2.57,21.24629494
13,0.18,26,26,27,28,28,31,26,27,3,3.6,2.57,23.58250563
26,0.08,21,22,21,15,22,13,21,20,3,3.6,2.57,21.42911605
17,0.22,26,26,28,29,27,24,26,26,3,3.6,2.57,24.26751395
14,0.09,25,26,27,32,26,23,25,25,3,3.6,2.57,24.15901406
15,0.02,24,24,23,22,23,26,24,24,3,3.6,2.57,23.84552681
13,0.22,26,27,28,30,28,27,27,27,3,3.6,2.57,23.43205271
13,0.15,26,27,28,27,28,28,26,27,3,3.6,2.57,24.11303641
14,0.08,25,26,25,22,25,30,26,26,3,3.6,2.57,24.09876941
15,0.14,26,26,26,24,27,30,27,26,3,3.6,2.57,24.22603774
25,0.08,21,21,20,17,20,14,20,20,3,3.6,2.57,21.03840441
15,0.11,25,25,26,22,25,22,25,25,3,3.6,2.57,23.33491393
14,0.07,22,23,20,19,20,19,21,21,3,3.6,2.57,20.54274844
14,0.11,21,21,20,16,20,17,20,20,3,3.6,2.57,19.36070266
13,0.13,26,27,27,26,28,27,26,27,3,3.6,2.57,23.78966024
18,0.09,25,25,24,23,24,23,24,25,3,3.6,2.57,23.73448327
14,0.08,25,25,25,21,26,27,26,25,3,3.6,2.57,23.77008543
13,0.16,26,27,28,32,28,27,27,27,3,3.6,2.57,24.35084879
12,0.07,24,24,24,22,24,20,24,24,3,3.6,2.57,22.49574251
17,0.13,25,25,26,23,26,23,25,25,3,3.6,2.57,23.77519712
24,0.07,21,22,21,16,21,16,21,21,3,3.6,2.57,21.53787391
18,0.12,25,25,25,23,25,23,25,25,3,3.6,2.57,23.94305644
15,0.11,21,21,20,18,20,18,21,21,3,3.6,2.57,20.13786972
20,0.04,25,25,24,23,24,23,24,25,3,3.6,2.57,24.43074626
13,0.24,27,27,28,32,28,31,27,27,3,3.6,2.57,23.55991388
16,0.31,26,27,27,32,27,27,27,27,3,3.6,2.57,23.98765677
13,0.23,27,27,27,27,28,32,27,27,3,3.6,2.57,23.0965268
13,0.08,25,25,23,24,24,30,25,25,3,3.6,2.57,23.60718621
17,0.11,20,20,20,14,19,14,20,20,3,3.6,2.57,19.64901568
